nama,lat,lon,elevasi_m
Bukii Poongan,1.230000,121.343889,
Bukii Potangoan,1.176111,121.207500,
Bukii Raeba,1.130833,121.154444,
Bukii Ranesan,1.166111,121.004167,
Bukii Sabang,1.139167,120.800278,
Bukii Samalikat,1.011944,120.830833,
Bukii Sarani,1.234800,121.011200,
Bukii Senter,1.275833,120.894167,
Bukii Simaede,1.146389,121.028056,
Bukii Sokkoren,1.205278,120.917500,
Bukii Tabadak,1.108333,121.111944,
Bukii Talaga,1.275556,121.103889,
Bukii Taluan,1.140278,121.273611,
Bukii Tambaga,1.201389,121.232222,
Bukii Tambakula,1.313611,120.873611,
Bukii Tandonunuk,1.198056,121.162222,
Bukii Tangkuku,1.308333,120.982500,
Bukii Tatakolan,1.201389,121.123333,
Bukii Tende,1.144100,120.799500,
Bukii Teta,1.132222,121.244444,
Bukii Tiamsanado,1.168056,121.222222,
Bukii Tikup,1.250278,121.018889,
Bukii Tinigi,1.130556,120.838889,
Bukii Tonona,1.226111,121.207222,
Bukii Yamanbodi,1.290833,121.027500,
Bukiri Batu maitun,2.352778,125.402222,
Bukiri Bongkongkaka,2.370278,125.425833,
Bukiri Bulo,2.077500,125.348333,
Bukiri Himbang,2.086111,125.357500,
Bukiri Hingente,2.360556,125.438889,
Bukiri Kaloko,2.346667,125.393056,
Bukiri Kalongan,2.343333,125.437500,
Bukiri Palangka,2.362500,125.416389,
Bukiri Panentean,2.337500,125.415833,
Bukiri Ta,2.354167,125.446389,
Bukiri Timbang,2.371944,125.421389,
Bukiri Tontongang,2.075833,125.353611,
Bukiri Walangake,2.367500,125.430278,
Bukiri Wangkulang,2.337778,125.426389,
Bukit Abah,-8.498333,115.465278,
Bukit Abai,-1.143700,101.088400,
Bukit Abiandalam,-8.526389,115.501389,
Bukit Adian Tua,0.792000,100.315100,
Bukit Agung,0.080300,100.759300,
Bukit Air Ambacang,0.500000,99.454200,
Bukit Air Madu,-2.789444,101.623611,
Bukit Air Talang,0.367500,99.459167,
Bukit Aircambai,-2.555700,106.205800,
Bukit Airgemburu,-2.547000,106.259600,
Bukit Airkalam,-4.144722,104.124722,
Bukit Airudang,-2.220000,105.892600,
Bukit Akarkatidingbaruk,0.002222,100.650556,
Bukit Alahanbadil,-1.553900,101.133200,
Bukit Alang Mati,0.369700,99.811100,
Bukit Alangan,-0.302000,100.890900,
Bukit Alanggadang,0.158889,100.552222,
Bukit Aluedingin,5.056200,97.052300,
Bukit Alueuma,4.815300,97.438900,
Bukit Alur Annaga,-3.432800,101.915800,
Bukit Alur Gajah,4.131300,97.884400,
Bukit Alur Siang,4.303800,97.926100,
Bukit Aluranbabi,-0.861700,102.258800,
Bukit Alurbaung,4.512500,97.754500,
Bukit Amasing,-0.532222,127.498056,1030
Bukit Ambacan,-0.515000,100.833889,
Bukit Ambacang,-0.530700,100.391800,
Bukit Ambacang,-1.118100,100.676900,
Bukit Ambacang,-1.219200,101.460000,
Bukit Ambelan,-4.148056,104.075833,
Bukit Ambengan,-8.757500,115.580833,
Bukit Ampel,-8.178889,111.934444,
Bukit Ampuhan,-0.974200,100.816700,
Bukit Amungberas,-3.078300,102.486000,
Bukit Anakair,1.179444,104.013889,
Bukit Anau,0.050833,100.686111,
Bukit Anau,-1.183611,102.403056,
Bukit Ancalang,0.115833,100.790000,
Bukit Andus,-8.421667,116.066944,
Bukit Aneuh,4.589600,97.873500,
Bukit Anggowala,-4.254200,121.725000,
Bukit Angkup,4.569300,97.779900,
Bukit Antus,-2.298100,106.055700,
Bukit Apan,3.302300,116.356400,
Bukit Apik,0.159722,100.798333,
Bukit Apittanah,0.008056,100.746111,
Bukit Arai,0.250000,113.286300,
Bukit Argotiloso,-7.631667,111.059722,
Bukit Aru,-0.846200,100.875300,
Bukit Asadimana,-4.603611,103.692778,
Bukit Asah,-8.495000,115.596111,
Bukit Asah,-8.334444,115.435000,
Bukit Asahan,4.905600,97.808000,
Bukit Asahan,-4.138600,103.658600,
Bukit Asal,-2.530500,101.741600,
Bukit Asem,-3.757500,103.773333,
Bukit Asem,-1.850556,105.406389,
Bukit Asing,-0.707800,112.380700,
Bukit Asta,-7.795278,114.298611,
Bukit Atapijuk,-2.332800,101.600400,
Bukit Ataptungko,-0.006111,100.654722,
Bukit Aur,-2.302500,101.478889,
Bukit Aur Manis,-2.574100,101.818700,
Bukit Ayak,-5.034722,104.842500,
Bukit Ayun,4.813700,97.707800,
Bukit Ayun,-3.860000,103.326111,
Bukit Babahlipat,4.766200,97.422700,
Bukit Badabudu,-8.457778,115.555833,
Bukit Bahar,0.316111,100.532222,
Bukit Baja,-8.458889,115.485000,
Bukit Bajan,1.010000,111.426700,
Bukit Bajangan,-7.687222,109.699167,
Bukit Baji,-2.600500,106.206300,
Bukit Baka,-0.649200,112.360000,
Bukit Bakan,-8.679444,116.347778,
Bukit Bakanserit,1.169722,104.086111,
Bukit Bakar,-1.422600,102.807600,
Bukit Bakar,0.154444,100.549722,
Bukit Bakar,0.251111,100.866111,
Bukit Bakar,0.170278,100.691944,
Bukit Bakar,0.032500,100.812778,
Bukit Bakar,-0.738900,101.391700,
Bukit Bakargadang,-1.165556,100.859167,
Bukit Bakotinggi,-8.872300,116.473400,
Bukit Bakung,-8.811389,115.577500,
Bukit Bakung,-2.590000,105.949444,
Bukit Balai,-3.616500,102.906600,
Bukit Balai,-4.180000,103.501111,
Bukit Balai,-4.186667,103.706389,
Bukit Balai,-4.818056,104.371111,
Bukit Balai,-4.152778,104.154444,
Bukit Balai Kemelu,-0.640000,112.630800,
Bukit Balang,-0.829100,100.467500,
Bukit Balang,-8.372222,115.668611,
Bukit Balau,-4.146667,104.209444,
Bukit Baling,-0.394167,101.123889,
Bukit Balingbaling,-0.476600,101.122900,
Bukit Balirang,-5.079444,104.313611,
Bukit Balui,1.115800,113.510000,
Bukit Balung,-0.086500,100.827400,
Bukit Baluyu,0.937500,113.330800,
Bukit Bamban,-2.216300,101.465400,
Bukit Bancah Suyenah,-1.545000,101.215833,
Bukit Bandung,-8.357500,112.384167,
Bukit Bang,-7.615833,112.727778,
Bukit Bange,-8.855556,116.100556,
Bukit Bangkungan,-8.496389,115.381389,
Bukit Bangli,-8.437778,115.362778,
Bukit Bangun,-7.652500,111.070833,
Bukit Banjar Padang,0.320800,99.704400,
Bukit Banjar Sosopan,0.605600,99.252000,
Bukit Banjartebuang,-1.134400,102.600800,
Bukit Banjeng,-7.995000,110.723611,
Bukit Bantul,-8.378333,115.671111,
Bukit Bapanas,-0.018056,100.440278,
Bukit Baranak,0.066667,100.540278,
Bukit Baranganbarunguk,0.291389,100.670833,
Bukit Barangin,-0.595278,100.324167,
Bukit Barat,-6.834722,115.243056,
Bukit Bargambar,0.221300,99.225900,
Bukit Baris,-7.545000,109.834167,
Bukit Barpanas,0.050000,100.590000,
Bukit Bartakuk,0.196667,100.662500,
Bukit Bartuah,0.214200,100.266700,
Bukit Barunglolo,-1.839444,101.198889,
Bukit Basar,0.057500,100.799722,
Bukit Basar,0.298333,100.819444,
Bukit Basar,0.190278,100.673056,
Bukit Basar,0.341000,100.464000,
Bukit Basu,-3.356667,102.619444,
Bukit Basung,-2.638056,106.254722,
Bukit Bata,5.047900,97.528600,
Bukit Batak,4.736400,97.620800,
Bukit Batang,0.013611,100.820833,
Bukit Batang,-1.898056,105.340556,
Bukit Batarun,-1.199500,101.046700,
Bukit Batasbatang,-0.274722,100.042778,
Bukit Batasburuk,-0.020000,100.259722,
Bukit Batastinggi,-0.141111,100.384444,
Bukit Batastinjaulimat,-0.069167,100.149167,
Bukit Batee,4.624400,97.828000,
Bukit Batu,0.162222,100.734722,
Bukit Batu,-8.434722,115.512222,
Bukit Batu,-0.068889,100.459167,
Bukit Batu,-8.897778,116.352500,
Bukit Batu,-1.383333,101.520000,
Bukit Batu,-2.691000,101.441200,
Bukit Batu,-2.383056,101.606667,
Bukit Batu,-2.692400,102.716000,
Bukit Batu,-3.939600,102.590400,
Bukit Batu,-3.365200,102.232400,
Bukit Batu,-1.792500,102.009444,
Bukit Batu,-2.440300,106.051400,
Bukit Batu Berjanjang,0.433333,100.329722,
Bukit Batu Kandang,0.652500,99.059167,
Bukit Batu Kerbau,-3.547100,102.431200,
Bukit Batu Sobar,0.736600,99.128000,
Bukit Batuair,-2.381600,106.078500,
Bukit Batuan,-4.068333,104.142222,
Bukit Batuanso,-0.437778,100.716111,
Bukit Batuapung,-0.352222,99.997778,
Bukit Batuasah,-1.868300,101.550500,
Bukit Batuayau,0.765800,114.903300,
Bukit Batubalah,-0.232500,100.364000,
Bukit Batubandang,0.201944,100.809444,
Bukit Batubandang,-0.654800,101.346200,
Bukit Batubanggok,0.250000,115.768300,
Bukit Batubarcoreng,0.051667,100.781111,
Bukit Batubardinding,0.241111,100.728333,
Bukit Batubarjanjang,0.183611,100.675833,
Bukit Batubarlansing,0.163889,100.698889,
Bukit Batubasi,-0.515833,100.557778,
Bukit Batubawang,0.101389,100.677500,
Bukit Batubawi,-8.761667,116.099444,
Bukit Batubedulang,-0.907500,102.545278,
Bukit Batubelah,-8.483889,116.118611,
Bukit Batubelapis,-3.934600,102.961600,
Bukit Batubelubang,-2.694444,106.142778,
Bukit Batubewalan,-2.707900,106.277800,
Bukit Batubewalang,-2.059500,106.142100,
Bukit Batubrok,1.170000,114.595000,
Bukit Batuburuk,-1.634500,101.744600,
Bukit Batucermin,-8.475000,119.896667,
Bukit Batudinding,4.713000,97.528900,
Bukit Batududuk,-4.957200,104.674600,
Bukit Batuensambang,0.141700,113.092500,
Bukit Batugaang,-8.478333,115.556389,
Bukit Batugedang,-0.446389,101.167778,
Bukit Batugede,-8.460278,115.496667,
Bukit Batuhitam,-7.818611,114.455000,
Bukit Batuitam,0.001667,100.608333,
Bukit Batujaran,-6.774167,108.474167,
Bukit Batukapur,-0.138611,100.427500,
Bukit Batukau,-8.334698,115.087770,2276
Bukit Batukau,-8.334600,115.087700,
Bukit Batukuda,0.178889,100.795278,
Bukit Batukuda,-0.745556,100.646111,
Bukit Batukursi,-8.484444,116.105278,
Bukit Batukuwung,-8.386389,112.915000,
Bukit Batulaia,-6.440900,120.501500,
Bukit Batulenggek,0.208333,100.774167,
Bukit Batumandi,-8.715278,116.070833,
Bukit Batumaya,4.151667,117.086389,
Bukit Batumenabing,-1.233700,102.546200,
Bukit Batumunjur,-8.445833,116.137500,
Bukit Batun,-2.763100,106.042900,
Bukit Batunandua,-0.160500,100.397500,
Bukit Batungbardiwat,-1.377300,101.008600,
Bukit Batupagar,-7.802778,114.266667,
Bukit Batupapan,-4.022222,103.980278,
Bukit Batupayung,-8.870556,116.109722,
Bukit Batupenyu,-8.490833,116.082222,
Bukit Batuputih,-0.783333,111.150000,
Bukit Batuputih,2.860400,115.916700,
Bukit Batuputih,0.245278,100.610833,
Bukit Batuputih,-0.102222,100.418611,
Bukit Batuputih,-8.500833,115.571111,
Bukit Baturigis,-4.317778,103.330278,
Bukit Baturuku,-8.421111,116.083056,
Bukit Batusampit,0.186389,100.722778,
Bukit Batusandi,-1.376200,101.551800,
Bukit Batusijimban,0.052222,100.638889,
Bukit Batutarjarang,-0.989444,100.483611,
Bukit Batutenobong,0.451700,113.199200,
Bukit Batutigo,-1.604300,100.683600,
Bukit Batutungkutiga,-4.138333,104.062500,
Bukit Batuwayang,-7.798056,114.162500,
Bukit Bautan,0.008400,100.580000,
Bukit Bawangucung,-5.337222,104.308056,
Bukit Bayor,-1.702500,105.980833,
Bukit BeBatu,-4.005278,103.772500,
Bukit Bebeti,-2.685600,106.034400,
Bukit Bebetin,-8.157500,115.188611,
Bukit Bebuluh,-2.610833,106.557778,
Bukit Becaul,-2.872100,102.349000,
Bukit Bedalem,-8.220278,111.806389,
Bukit Bedari,4.445500,97.727600,
Bukit Bedengung,-2.223700,101.892800,
Bukit Bedil,-4.464722,104.306111,
Bukit Begunung,-2.520800,106.039700,
Bukit Bekasung,-2.363300,106.155700,
Bukit Bekol,-7.838333,114.440000,
Bukit Belah Ulu,-1.400000,111.283333,
Bukit Belahdua,-8.493056,115.395833,
Bukit Belahkepala,-0.091667,112.642778,
Bukit Belatung,-4.285100,102.998400,
Bukit Belidang,-4.202778,103.905833,
Bukit Belirang,-4.297222,103.320000,
Bukit Belirang,-3.899400,102.635400,
Bukit Beluhu,-4.173333,103.759722,
Bukit Beme,-8.752500,115.486389,
Bukit Benatan,-4.944722,104.445000,
Bukit Bengkaras,-4.074444,103.962778,
Bukit Benglis,-8.365556,112.863611,
Bukit Bensu,4.617300,97.261600,
Bukit Benteng Besi,-3.306300,101.952800,
Bukit Benuang,-1.069100,102.729000,
Bukit Berahim,-2.095000,105.620833,
Bukit Berang,-2.175400,101.717500,
Bukit Berangkat,4.865400,97.840600,
Bukit Berat,1.140000,104.402222,
Bukit Bereruhu,-8.848333,116.407778,
Bukit Beringih,1.282500,112.169200,
Bukit Beriti,-3.277232,102.284229,
Bukit Beriti Besar,-3.265442,102.264805,1958
Bukit Beruas,-2.035500,105.669200,
Bukit Besai,0.999200,111.812500,
Bukit Besar,-1.065000,111.584200,
Bukit Besar,-1.274800,102.653100,
Bukit Besar,-2.605833,101.734722,
Bukit Besar,-3.154600,102.886200,
Bukit Besar,-3.528300,102.812100,
Bukit Besar,-3.889900,103.238800,
Bukit Besar,-3.990770,103.748530,
Bukit Besar,4.651400,97.675800,
Bukit Besar,-3.522700,114.944300,
Bukit Besar,-4.361944,103.463056,
Bukit Besar,-4.237300,103.385300,
Bukit Besar,-3.833400,103.712200,
Bukit Besar,-3.904000,103.358100,
Bukit Besar,-1.743700,105.998300,
Bukit Besar,-2.255200,105.819100,
Bukit Besar Tengah,-2.535700,101.677700,
Bukit Besaran,-8.314722,114.023333,
Bukit Besi,1.419200,109.870800,
Bukit Betakuk,-2.398611,101.612222,
Bukit Betek,-7.871111,114.319722,
Bukit Betikap,0.261700,113.428300,
Bukit Betobejeng,-7.812222,114.275556,
Bukit Betung,-1.896389,106.091667,
Bukit Beusirun,4.841500,97.737000,
Bukit Biadan,-8.364722,115.671667,
Bukit Biangapi,-8.389167,115.612500,
Bukit Biawak,-0.736500,110.195100,
Bukit Bibinoi,-0.766667,127.716667,900
Bukit Bilajangkong,-8.400556,116.188333,
Bukit Binamang,0.309444,100.684167,
Bukit Biniaitaboh,-4.500833,104.236944,
Bukit Binongko,-8.467778,119.878056,
Bukit Binteng,-2.234700,101.563900,
Bukit Binuang,-2.305500,102.158100,
Bukit Birabira,4.022100,98.195400,
Bukit Biru,0.365000,112.155000,
Bukit Blader,-4.093611,104.093889,
Bukit Blang Belanga,4.359300,97.501400,
Bukit Blidung,-8.751111,115.476111,
Bukit Blimbing,-8.349167,112.397222,
Bukit Blindun,-8.773056,116.025556,
Bukit Blubuh,-8.786111,115.576389,
Bukit Bluhbuh,-8.373056,115.677500,
Bukit Bola,-6.142778,120.475000,
Bukit Bongo,-8.918611,116.320833,
Bukit Bongsu,-0.015833,100.386944,
Bukit Bongsu,-0.440278,100.625556,
Bukit Bontoia,-5.920278,120.529722,
Bukit Bontoia,-6.353889,120.493889,
Bukit Brajageni,-7.512778,109.715278,
Bukit Brawijaya,-7.311667,110.425556,
Bukit Buang,0.059722,100.601111,
Bukit Buani,-8.440278,116.114722,
Bukit Buar,0.238400,100.832200,
Bukit Buar,0.139722,100.765278,
Bukit Buar,0.754300,100.340700,
Bukit Buayan,-1.229444,100.930556,
Bukit Buayan,-1.465000,100.687300,
Bukit Bubung,-2.997700,102.193000,
Bukit Bugel,-7.691111,111.120278,
Bukit Bugel,-6.713056,111.459722,
Bukit Bujang,-1.456700,101.586200,
Bukit Bujang,-0.563600,110.207200,
Bukit Bujangjuaro,-1.413100,101.153500,
Bukit Bujok,4.378250,116.539880,
Bukit Bukasir,0.091944,100.607500,
Bukit Bukok,-2.673100,102.382600,
Bukit Bulah,4.562100,97.885400,
Bukit Bulan,0.109444,100.520556,
Bukit Bulangan,-1.174722,101.557500,
Bukit Bulat,0.182500,100.700278,
Bukit Bulat,-0.889100,100.479300,
Bukit Bulat,-0.045800,100.648500,
Bukit Bulat,-4.763333,103.631389,
Bukit Bulat,0.205300,100.345700,
Bukit Bulatan,0.310900,99.332900,
Bukit Buluh,-8.488611,115.427222,
Bukit Bulungladeh,-8.758333,115.623889,
Bukit Bumbun,-4.155278,102.871111,
Bukit Bumbun,-2.054722,105.767778,
Bukit Bumiagung,-5.198889,104.264444,
Bukit Bunbun,-4.161111,103.703056,
Bukit Bungkuk,0.222778,100.907222,
Bukit Bungkuk,-4.195556,103.905556,
Bukit Bungkuk,-4.020278,103.035833,
Bukit Bungsu,0.148056,101.050278,
Bukit Bunian,-0.731111,100.910000,
Bukit Buntak,-1.615700,101.255300,
Bukit Buntut,-8.403333,115.533611,
Bukit Buntut,-8.425000,116.062500,
Bukit Bunut,-8.491389,115.561944,
Bukit Bunut,-5.491111,105.240278,
Bukit Bunutan,-7.825556,114.325833,
Bukit Burang,-2.685400,106.336200,
Bukit Buringayok,0.002500,115.286700,
Bukit Burong,1.027500,111.493300,
Bukit Burung,-7.885556,113.773611,
Bukit Burungdara,-2.809500,102.574400,
Bukit Busukbantenan,-8.437500,116.066944,
Bukit Busukunyet,4.193000,96.459200,
Bukit Butak,-7.781389,113.660833,
Bukit Butol,-7.825000,114.149722,
Bukit Buungan,-8.415833,115.355000,
Bukit Buwaya,1.033333,111.716667,
Bukit Cabut,-4.403333,103.618611,
Bukit Cadika,0.328700,101.016500,
Bukit Cagak,-4.569722,103.748056,
Bukit Calong,5.136500,96.038700,
Bukit Campang,-3.902500,102.747500,
Bukit Candi,-0.880600,101.801900,
Bukit Cane,4.986500,97.481700,
Bukit Cangga Embun,-1.177222,102.600000,
Bukit Carakenan,-7.853889,114.250833,
Bukit Carangan,-8.322778,114.034444,
Bukit Caranokaling,-1.080833,100.527778,
Bukit Carmin,-1.357700,101.373600,
Bukit Caruban,-8.758889,115.564167,
Bukit Catu,-8.297500,115.492500,
Bukit Catu,-8.172222,115.196111,
Bukit Cawan,0.021400,100.728300,
Bukit Celeng,-8.341111,112.469167,
Bukit Celengkuing,-7.681400,111.128600,
Bukit Cemara,-7.816111,113.726667,
Bukit Cemara,-8.407778,115.519167,
Bukit Cemara,-8.475556,115.425556,
Bukit Cemara,-3.773200,103.048400,
Bukit Cempegih,4.273900,97.783900,
Bukit Cengkeembun,-0.945833,102.320833,
Bukit Cermin,-1.830000,101.504200,
Bukit Cermin,-2.968300,102.670300,
Bukit Cherakah,3.231700,101.399200,
Bukit Chuchung Ugai,1.310800,112.189200,
Bukit Cilik,-8.397500,112.880556,
Bukit Cinderai,4.296800,98.180500,
Bukit Ciniau,-2.628400,106.172500,
Bukit Citan,4.777800,97.877400,
Bukit Cleng,-8.790833,115.543611,
Bukit Cogong,-3.176667,102.896944,
Bukit Colak,-1.470400,101.277600,
Bukit Colak,-1.080400,101.078800,
Bukit Colek,-8.864722,116.095000,
Bukit Colok,-0.842222,101.123889,
Bukit Condong,0.416667,111.533333,
Bukit Condong,1.527000,112.433740,
Bukit Condong,-3.337700,102.620900,
Bukit Condong,-1.010300,102.767100,
Bukit Condong,-0.927700,101.237300,
Bukit Cot Sala,5.104600,96.783100,
Bukit Cubadak,-0.801389,100.348333,
Bukit Cubadakgumpal,0.275833,100.764167,
Bukit Cucuk,-3.158800,102.377300,
Bukit Cugung Tinggi,-4.129722,103.928611,
Bukit Cugungcikhugamalan,-4.120000,103.853056,
Bukit Cugungikaran,-4.206667,103.926111,
Bukit Cuhek,-4.026944,103.754167,
Bukit Cukcuk,-4.235000,103.899722,
Bukit Culik,-8.347778,115.628056,
Bukit Culuhabang,-5.020278,104.506944,
Bukit Dadak,-4.080556,103.897778,
Bukit Dahan,-8.747500,115.528333,
Bukit Dalem,-7.693333,111.803889,
Bukit Dalem,-8.755000,115.485833,
Bukit Dalik,-0.909700,100.913400,
Bukit Daling,-0.924800,101.062400,
Bukit Damabruk,4.813500,97.762300,
Bukit Damaklaut,4.476100,97.666200,
Bukit Damapulo,5.001400,97.155900,
Bukit Damar,4.895833,97.777500,
Bukit Damar,4.438100,97.780600,
Bukit Damar,-0.861389,101.053333,
Bukit Damar-ilam,4.455300,97.806400,
Bukit Damarputih,-1.686111,101.930000,
Bukit Damartutung,4.545200,97.855600,
Bukit Damatutung,5.023400,97.055100,
Bukit Danai,0.480278,103.433889,
Bukit Danat,0.492800,103.432200,
Bukit Dandara,-0.850300,101.511200,
Bukit Dangas,1.122500,103.945556,
Bukit Dangehang,0.590000,113.505800,
Bukit Daodao,0.870900,97.637500,
Bukit Darastunggang,0.181389,100.805833,
Bukit Dausa,-8.425278,115.589167,
Bukit Dawan,-0.826800,100.943900,
Bukit Dehan,-8.753611,115.520833,
Bukit Dempo,-4.077222,103.886389,
Bukit Dengguk,-2.213900,105.967500,
Bukit Dengung,-2.388500,102.837600,
Bukit Dere,-8.788333,115.588889,
Bukit Deudeup,4.773100,97.847200,
Bukit Dewaangga,-8.466944,115.466944,
Bukit Dinajuputih,-7.801389,114.289167,
Bukit Dindang,0.300000,115.057500,
Bukit Dinding,5.028200,97.599500,
Bukit Dindinghari,-0.605833,102.210278,
Bukit Dingin,-3.978600,102.930000,
Bukit Dingin,-0.874167,100.552222,
Bukit Dingin,-4.026944,103.015833,
Bukit Dingin,-0.882500,101.241944,
Bukit Donodini,-7.649722,111.111111,
Bukit Duacawang,-4.180000,103.887500,
Bukit Dudul,0.501700,112.041800,
Bukit Dukuh,-8.489167,115.591111,
Bukit Dungkul,-7.921111,111.418889,
Bukit Duren,4.306200,97.702100,
Bukit Durian,0.037500,112.714200,
Bukit Durianlau,-4.161944,104.027500,
Bukit Elia,5.097400,97.052300,
Bukit Emas,-8.728611,115.541389,
Bukit Endolang,-8.383056,115.669722,
Bukit Entinap,-0.981400,110.525800,
Bukit Fawulu,0.623400,97.766000,
Bukit Firdaus,-8.490833,119.881111,
Bukit Gabus,-0.330000,100.842000,
Bukit Gabus,-0.774500,101.239900,
Bukit Gadang,0.087100,100.316100,
Bukit Gadang,-0.002100,100.763600,
Bukit Gadang,-1.245700,101.381900,
Bukit Gadang,-1.534722,101.348611,
Bukit Gadang,-1.283800,101.073900,
Bukit Gadang,-1.565200,101.155500,
Bukit Gadang,-1.004100,100.751000,
Bukit Gadang,-0.205700,100.818300,
Bukit Gadang,-0.850100,101.314000,
Bukit Gadanghulu Piruko,-1.060900,101.545500,
Bukit Gadeng,4.661500,97.259100,
Bukit Gading,-1.118900,101.613900,
Bukit Gadis,0.029167,100.660278,
Bukit Gadung,-2.984100,102.939700,
Bukit Gadung,-2.964722,106.480000,
Bukit Gadung,-3.858333,102.960556,
Bukit Gadung,-2.908900,102.809500,
Bukit Gadung,-0.352400,100.754000,
Bukit Gadungan,-2.276111,106.118056,
Bukit Gajah,-4.429900,103.534400,
Bukit Gajah Bergolek,0.195278,102.125556,
Bukit Gajahngeram,-4.012778,102.783611,
Bukit Galam,-1.016700,100.810200,
Bukit Galangganghantu,-1.247300,101.341100,
Bukit Galogalo,-0.214167,100.813611,
Bukit Galonggang,1.725000,99.961200,
Bukit Gambut,-1.390000,101.487778,
Bukit Gambut,-1.182300,101.393000,
Bukit Gambut,-2.314100,101.947700,
Bukit Gambut,-2.180200,102.030200,
Bukit Gambut Kajang,-3.872000,102.615500,
Bukit Gamongan,-8.369722,115.611944,
Bukit Gamut,-1.926900,101.692800,
Bukit Gamut,-2.591389,101.883889,
Bukit Gamut,-2.165400,101.778300,
Bukit Ganting,-0.530278,100.900833,
Bukit Gantinggadang,0.137778,100.691389,
Bukit Gantungantawak Tawak,-2.320600,102.948200,
Bukit Garanggarang,-4.378333,103.519167,
Bukit Garba,-4.446111,104.087778,
Bukit Garot,4.767200,97.394300,
Bukit Garotan,-7.867500,110.793889,
Bukit Gasan,0.084722,100.515833,
Bukit Gaungtanah,-1.008056,100.690278,
Bukit Gebang,-2.625400,106.396200,
Bukit Gedang,-4.841111,103.817500,
Bukit Gedang,-1.712778,101.648889,
Bukit Gedang,-1.770400,101.870000,
Bukit Gedang,-2.824800,101.779900,
Bukit Gedang,-2.094900,101.636100,
Bukit Gedang,-2.159500,101.120500,
Bukit Gedang,-2.696300,102.168000,
Bukit Gedang,-2.213889,102.087500,
Bukit Gedang,-2.082800,102.026400,
Bukit Gedang,-2.388600,102.066700,
Bukit Gedang,-2.372500,102.263700,
Bukit Gedang Hulu Lais,-3.246200,102.238200,
Bukit Gedat,-7.288600,110.791900,
Bukit Gede,-8.766944,115.579722,
Bukit Gedeh,-3.076900,102.531300,
Bukit Gedekepuh,-7.987500,110.730278,
Bukit Gedepomaan,-7.982778,110.729444,
Bukit Gegas,-2.725200,106.116300,
Bukit Gelanggang,0.050556,100.743889,
Bukit Gelumbuk,-2.972500,101.980400,
Bukit Gelumpanggelu,-8.376389,116.151944,
Bukit Gembrong,-8.746389,115.603333,
Bukit Geneng,-7.223300,111.030600,
